t=2026-06-14T14:48:39+0000 lvl=info msg="command usage" msg="Flag --domain has been deprecated, use --url instead"
t=2026-06-14T14:48:39+0000 lvl=info msg="no configuration paths supplied"
t=2026-06-14T14:48:39+0000 lvl=info msg="using configuration at default config path" path=/root/.config/ngrok/ngrok.yml
t=2026-06-14T14:48:39+0000 lvl=info msg="open config file" path=/root/.config/ngrok/ngrok.yml err=nil
t=2026-06-14T14:48:39+0000 lvl=info msg="FIPS 140 mode" enabled=false
t=2026-06-14T14:48:39+0000 lvl=info msg="starting web service" obj=web addr=127.0.0.1:4040 allow_hosts=[]
t=2026-06-14T14:48:39+0000 lvl=info msg="client session established" obj=tunnels.session
t=2026-06-14T14:48:39+0000 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-06-14T15:39:30+0000 lvl=info msg="join connections" obj=join id=980f7c07bd01 l=127.0.0.1:8000 r=34.12.125.176:47950
t=2026-06-14T15:39:50+0000 lvl=info msg="join connections" obj=join id=c2f2017f06cf l=127.0.0.1:8000 r=34.12.125.176:53504
t=2026-06-14T15:40:10+0000 lvl=info msg="join connections" obj=join id=8055b34c3eaf l=127.0.0.1:8000 r=34.12.125.176:43400
t=2026-06-14T15:40:30+0000 lvl=info msg="join connections" obj=join id=4acd325cbf4c l=127.0.0.1:8000 r=34.12.125.176:54386
t=2026-06-14T15:40:51+0000 lvl=info msg="join connections" obj=join id=8a4774595eef l=127.0.0.1:8000 r=34.12.125.176:57632
t=2026-06-14T15:41:11+0000 lvl=info msg="join connections" obj=join id=c6106a88dfcc l=127.0.0.1:8000 r=34.12.125.176:59582
t=2026-06-14T15:41:31+0000 lvl=info msg="join connections" obj=join id=c781337357a9 l=127.0.0.1:8000 r=34.12.125.176:34448
t=2026-06-14T15:41:51+0000 lvl=info msg="join connections" obj=join id=fc0a52e0b867 l=127.0.0.1:8000 r=34.12.125.176:34216
t=2026-06-14T15:42:11+0000 lvl=info msg="join connections" obj=join id=f9dbcd857448 l=127.0.0.1:8000 r=34.12.125.176:50182
t=2026-06-14T15:42:31+0000 lvl=info msg="join connections" obj=join id=bc264b23669e l=127.0.0.1:8000 r=34.12.125.176:33446
t=2026-06-14T15:42:51+0000 lvl=info msg="join connections" obj=join id=208f184f6d2e l=127.0.0.1:8000 r=34.12.125.176:46850
t=2026-06-14T15:43:12+0000 lvl=info msg="join connections" obj=join id=905b10de6cfb l=127.0.0.1:8000 r=34.12.125.176:48462
t=2026-06-14T15:43:32+0000 lvl=info msg="join connections" obj=join id=816c7e71376f l=127.0.0.1:8000 r=34.12.125.176:49218
t=2026-06-14T15:43:52+0000 lvl=info msg="join connections" obj=join id=45164ef8244c l=127.0.0.1:8000 r=34.12.125.176:45996
t=2026-06-14T15:44:12+0000 lvl=info msg="join connections" obj=join id=322ad2da1011 l=127.0.0.1:8000 r=34.12.125.176:33484
t=2026-06-14T15:44:32+0000 lvl=info msg="join connections" obj=join id=1acf508d436f l=127.0.0.1:8000 r=34.12.125.176:50818
t=2026-06-14T15:44:52+0000 lvl=info msg="join connections" obj=join id=92ec53115903 l=127.0.0.1:8000 r=34.12.125.176:41644
t=2026-06-14T15:45:12+0000 lvl=info msg="join connections" obj=join id=c194c85aa6b2 l=127.0.0.1:8000 r=34.12.125.176:41468
t=2026-06-14T15:45:32+0000 lvl=info msg="join connections" obj=join id=e1f5c9e6b621 l=127.0.0.1:8000 r=34.12.125.176:56386
t=2026-06-14T15:45:53+0000 lvl=info msg="join connections" obj=join id=a7d6f32795be l=127.0.0.1:8000 r=34.12.125.176:49684
t=2026-06-14T15:46:13+0000 lvl=info msg="join connections" obj=join id=026f2bf99013 l=127.0.0.1:8000 r=34.12.125.176:42570
t=2026-06-14T15:46:33+0000 lvl=info msg="join connections" obj=join id=93e89261d371 l=127.0.0.1:8000 r=34.12.125.176:57420
t=2026-06-14T15:46:53+0000 lvl=info msg="join connections" obj=join id=867894d5c297 l=127.0.0.1:8000 r=34.12.125.176:51984
t=2026-06-14T15:47:13+0000 lvl=info msg="join connections" obj=join id=20dc51bba677 l=127.0.0.1:8000 r=34.12.125.176:43682
t=2026-06-14T15:47:33+0000 lvl=info msg="join connections" obj=join id=3c8885e2d56c l=127.0.0.1:8000 r=34.12.125.176:58028
t=2026-06-14T15:47:53+0000 lvl=info msg="join connections" obj=join id=e9cdd13743ff l=127.0.0.1:8000 r=34.12.125.176:39338
t=2026-06-14T15:48:14+0000 lvl=info msg="join connections" obj=join id=0386761f8f58 l=127.0.0.1:8000 r=34.12.125.176:41002
t=2026-06-14T15:48:34+0000 lvl=info msg="join connections" obj=join id=9d58f1ff1734 l=127.0.0.1:8000 r=34.12.125.176:40084
t=2026-06-14T15:48:54+0000 lvl=info msg="join connections" obj=join id=20d4c4d432e7 l=127.0.0.1:8000 r=34.12.125.176:41318
t=2026-06-14T15:49:14+0000 lvl=info msg="join connections" obj=join id=72f4ca9eb450 l=127.0.0.1:8000 r=34.12.125.176:57890
t=2026-06-14T15:49:34+0000 lvl=info msg="join connections" obj=join id=e425eb9505b1 l=127.0.0.1:8000 r=34.12.125.176:55020
t=2026-06-14T15:49:54+0000 lvl=info msg="join connections" obj=join id=8eed518f795c l=127.0.0.1:8000 r=34.12.125.176:47788
t=2026-06-14T15:50:14+0000 lvl=info msg="join connections" obj=join id=07b05964ae73 l=127.0.0.1:8000 r=34.12.125.176:51026
t=2026-06-14T15:50:35+0000 lvl=info msg="join connections" obj=join id=c7b0a2659cf9 l=127.0.0.1:8000 r=34.12.125.176:43262
t=2026-06-14T15:50:55+0000 lvl=info msg="join connections" obj=join id=23690226d0af l=127.0.0.1:8000 r=34.12.125.176:50694
t=2026-06-14T15:51:15+0000 lvl=info msg="join connections" obj=join id=fcb26fe9781b l=127.0.0.1:8000 r=34.12.125.176:52076
t=2026-06-14T15:51:35+0000 lvl=info msg="join connections" obj=join id=75e4469a9b64 l=127.0.0.1:8000 r=34.12.125.176:59140
t=2026-06-14T15:51:55+0000 lvl=info msg="join connections" obj=join id=570fb1aa53da l=127.0.0.1:8000 r=34.12.125.176:46058
t=2026-06-14T15:52:15+0000 lvl=info msg="join connections" obj=join id=db5525548ae7 l=127.0.0.1:8000 r=34.12.125.176:60774
t=2026-06-14T15:52:35+0000 lvl=info msg="join connections" obj=join id=a4d3c69a80c4 l=127.0.0.1:8000 r=34.12.125.176:33188
t=2026-06-14T15:52:56+0000 lvl=info msg="join connections" obj=join id=37160dec2090 l=127.0.0.1:8000 r=34.12.125.176:53638
t=2026-06-14T15:53:16+0000 lvl=info msg="join connections" obj=join id=30be550343f5 l=127.0.0.1:8000 r=34.12.125.176:45942
t=2026-06-14T15:53:36+0000 lvl=info msg="join connections" obj=join id=e390d6dba7a1 l=127.0.0.1:8000 r=34.12.125.176:35818
t=2026-06-14T15:53:56+0000 lvl=info msg="join connections" obj=join id=2c60782fdcfd l=127.0.0.1:8000 r=34.12.125.176:45436
t=2026-06-14T15:54:09+0000 lvl=info msg="join connections" obj=join id=30eb8137e564 l=127.0.0.1:8000 r=34.12.125.176:47780
t=2026-06-14T15:54:16+0000 lvl=info msg="join connections" obj=join id=829200e90999 l=127.0.0.1:8000 r=34.12.125.176:37728
t=2026-06-14T15:54:36+0000 lvl=info msg="join connections" obj=join id=efc8f564a936 l=127.0.0.1:8000 r=34.12.125.176:33462
t=2026-06-14T15:54:56+0000 lvl=info msg="join connections" obj=join id=145ab1ce9865 l=127.0.0.1:8000 r=34.12.125.176:35032
t=2026-06-14T15:55:16+0000 lvl=info msg="join connections" obj=join id=716b8fe27c14 l=127.0.0.1:8000 r=34.12.125.176:41746
t=2026-06-14T15:55:37+0000 lvl=info msg="join connections" obj=join id=6e7427014711 l=127.0.0.1:8000 r=34.12.125.176:46688
t=2026-06-14T15:55:57+0000 lvl=info msg="join connections" obj=join id=c2557313bd58 l=127.0.0.1:8000 r=34.12.125.176:48950
t=2026-06-14T15:56:17+0000 lvl=info msg="join connections" obj=join id=6cadc789c1e6 l=127.0.0.1:8000 r=34.12.125.176:41224
t=2026-06-14T15:56:37+0000 lvl=info msg="join connections" obj=join id=4c9ec4cad2ec l=127.0.0.1:8000 r=34.12.125.176:43336
t=2026-06-14T15:56:57+0000 lvl=info msg="join connections" obj=join id=9e91482d001b l=127.0.0.1:8000 r=34.12.125.176:39378
t=2026-06-14T15:57:17+0000 lvl=info msg="join connections" obj=join id=a51ca7e96922 l=127.0.0.1:8000 r=34.12.125.176:46538
t=2026-06-14T15:57:37+0000 lvl=info msg="join connections" obj=join id=ef3e3e722ecb l=127.0.0.1:8000 r=34.12.125.176:45612
t=2026-06-14T15:57:49+0000 lvl=info msg=start pg=/api/requests/http id=4b4c7542e1b0f01d
t=2026-06-14T15:57:49+0000 lvl=info msg=end pg=/api/requests/http id=4b4c7542e1b0f01d status=200 dur=3.75876ms
